ID;LatePayment;Age;Education;Income;Prop_Income
3397;0;38;1;18,8;11,9
3398;0;40;1;34,5;11,9
3399;0;41;2;35,9;11,9
3400;0;35;1;24,9;11,91
3401;0;40;2;39,8;11,91
3402;0;51;1;81,6;11,92
3403;0;24;2;17,9;11,93
3404;0;27;2;23,2;11,93
3405;0;28;2;32,2;11,93
3406;0;29;3;72,6;11,93
3407;0;44;1;157,7;11,93
3408;1;25;2;31;11,94
3409;0;32;2;46,2;11,94
3410;0;38;2;41,9;11,94
3411;0;54;3;165,2;11,95
3412;1;26;3;24,8;11,96
3413;0;40;1;30,3;11,96
3414;0;33;2;69,7;11,97
3415;0;27;2;31,5;11,98
3416;0;30;2;20,5;11,98
3417;0;34;1;63,5;11,98
3418;1;41;1;24;11,98
3419;0;40;1;37,7;11,99
3420;0;30;1;30,9;12
3421;0;36;1;73,3;12
3422;0;40;2;26;12
3423;0;25;1;28,1;12,01
3424;1;31;1;31,4;12,01
3425;0;36;1;60;12,01
3426;0;38;1;20,2;12,01
3427;0;41;1;31,3;12,01
3428;0;55;1;59,8;12,01
3429;0;30;1;16;12,03
3430;0;30;1;29,5;12,03
3431;1;32;1;75;12,03
3432;0;48;2;152,8;12,03
3433;1;33;3;57;12,04
3434;0;38;2;34,4;12,04
3435;0;36;1;49,9;12,05
3436;0;45;1;82,7;12,05
3437;0;45;2;202,2;12,05
3438;0;28;2;59;12,06
3439;0;28;1;22,8;12,07
3440;0;46;2;63,2;12,07
3441;0;32;1;32,8;12,08
3442;0;34;1;25,7;12,08
3443;0;34;1;47,1;12,08
3444;1;25;1;20,6;12,09
3445;0;25;1;29,7;12,09
3446;1;29;3;20,3;12,09
3447;0;31;2;25,9;12,09
3448;1;44;1;52,3;12,09
3449;0;25;2;26,2;12,11
3450;0;29;2;35,7;12,11
3451;1;32;3;26,3;12,11
3452;0;27;1;21,3;12,12
3453;0;29;1;27,7;12,12
3454;0;42;2;83,2;12,12
3455;0;43;1;38,8;12,12
3456;1;27;1;41,8;12,13
3457;1;29;1;26,6;12,13
3458;1;25;1;28,9;12,14
3459;0;41;1;100,3;12,14
3460;0;24;2;19,5;12,15
3461;1;30;2;37,3;12,15
3462;0;38;2;68,4;12,15
3463;0;44;1;34,7;12,15
3464;1;33;2;33,9;12,16
3465;0;34;3;36,1;12,16
3466;0;44;2;96,9;12,16
3467;0;27;1;17,8;12,17
3468;1;33;1;18,8;12,17
3469;0;34;2;61,6;12,17
3470;0;43;2;24,5;12,17
3471;1;31;2;16,7;12,18
3472;1;28;2;40,4;12,19
3473;1;32;1;22,7;12,19
3474;0;33;2;125,5;12,19
3475;1;30;2;29,8;12,2
3476;0;32;1;18,6;12,21
3477;1;24;2;29;12,22
3478;1;22;1;16,3;12,23
3479;1;26;1;20,8;12,23
3480;1;29;1;17,7;12,23
3481;1;35;1;30,5;12,23
3482;0;40;3;18,8;12,23
3483;0;33;1;15,7;12,24
3484;0;53;1;122;12,24
3485;0;53;2;98;12,24
3486;1;24;2;34;12,26
3487;0;33;1;23,2;12,26
3488;1;43;1;172,7;12,26
3489;0;49;1;239,6;12,28
3490;1;26;1;20,7;12,29
3491;1;33;1;22,4;12,29
3492;0;33;2;17,3;12,29
3493;1;25;1;18,8;12,3
3494;0;29;2;28;12,3
3495;1;27;1;18,6;12,31
3496;1;33;1;17,6;12,31
3497;0;33;2;24,9;12,31
3498;0;38;1;42,6;12,31
3499;1;23;1;16,9;12,32
3500;1;36;2;57,1;12,32
3501;0;39;1;80,5;12,32
3502;0;41;2;146,2;12,32
3503;0;31;1;45,4;12,33
3504;1;39;2;23,3;12,33
3505;0;22;3;22,9;12,34
3506;0;45;1;84,4;12,34
3507;1;30;2;18,2;12,35
3508;0;36;1;31,3;12,35
3509;0;34;2;22,4;12,37
3510;0;36;1;24,9;12,37
3511;1;31;3;260,1;12,38
3512;0;31;1;20,8;12,38
3513;0;37;2;44,8;12,38
3514;1;40;2;32,3;12,38
3515;0;44;2;24,4;12,38
3516;0;26;1;24,6;12,4
3517;0;34;1;66,1;12,4
3518;0;45;1;39,7;12,4
3519;0;51;3;230,8;12,41
3520;0;26;1;45,9;12,42
3521;1;32;3;38;12,42
3522;0;45;2;72,3;12,42
3523;0;27;1;25;12,43
3524;0;28;2;22,4;12,43
3525;0;31;1;26,2;12,43
3526;0;36;2;74,9;12,43
3527;0;36;3;90,1;12,43
3528;0;42;1;18,5;12,43
3529;1;32;3;42,7;12,44
3530;0;46;3;62,5;12,44
3531;1;52;1;39,7;12,44
3532;0;24;1;26,9;12,45
3533;1;44;2;224,8;12,45
3534;1;28;3;43,9;12,46
3535;0;41;1;70,2;12,47
3536;0;46;2;24,2;12,48
3537;1;28;2;23,3;12,49
3538;0;38;2;84,1;12,5
3539;1;43;2;32,4;12,5
3540;0;31;1;22,5;12,51
3541;0;32;3;128,7;12,51
3542;0;41;2;51,6;12,51
3543;0;36;2;46,7;12,52
3544;0;41;1;66,5;12,52
3545;0;47;2;71,5;12,53
3546;1;34;2;70,7;12,55
3547;0;42;1;36,2;12,55
3548;1;28;1;30,3;12,56
3549;1;44;2;55,8;12,56
3550;1;24;2;17,6;12,57
3551;0;33;2;37,3;12,59
3552;0;47;3;159,7;12,6
3553;1;23;2;25;12,62
3554;0;29;2;33,4;12,62
3555;1;34;3;69,8;12,62
3556;1;43;1;16,1;12,62
3557;0;28;3;27,8;12,63
3558;0;39;2;27,8;12,63
3559;0;32;1;32,5;12,64
3560;0;29;3;23,5;12,65
3561;1;34;3;30,9;12,65
3562;1;49;2;20;12,65
3563;1;32;1;22,4;12,66
3564;0;26;2;55,6;12,67
3565;0;40;1;37,7;12,67
3566;0;46;1;23,6;12,67
3567;0;47;1;149,3;12,68
3568;0;30;2;32,3;12,69
3569;0;40;1;25,7;12,69
3570;0;36;1;53,1;12,7
3571;1;23;3;15,3;12,71
3572;0;30;3;46,9;12,71
3573;0;39;1;59,4;12,71
3574;0;25;2;19,1;12,72
3575;0;36;1;20,4;12,73
3576;0;38;2;27,4;12,73
3577;0;37;2;65,9;12,74
3578;0;43;1;73,2;12,74
3579;0;44;1;118,6;12,75
3580;0;31;2;24,2;12,76
3581;1;26;3;33;12,78
3582;1;32;2;39,6;12,78
3583;1;40;2;224,4;12,78
3584;0;40;1;111,7;12,78
3585;1;23;1;30,6;12,81
3586;1;31;1;72,4;12,81
3587;1;36;1;73,2;12,81
3588;0;44;1;20,1;12,81
3589;0;44;1;45,7;12,81
3590;0;46;1;27,3;12,81
3591;1;27;2;20,8;12,82
3592;1;34;2;33,5;12,82
3593;1;36;1;19,6;12,82
3594;0;51;1;24,9;12,82
3595;1;23;3;24,9;12,83
3596;0;28;1;27,2;12,83
3597;0;29;1;44;12,83
3598;0;30;2;18,6;12,83
3599;0;33;1;55,6;12,83
3600;0;41;1;41,5;12,83
3601;1;45;2;26,5;12,83
3602;0;51;2;27,7;12,83
3603;1;31;1;65,6;12,86
3604;0;35;1;46,1;12,86
3605;0;35;2;41,6;12,86
3606;1;24;1;13,7;12,87
3607;0;40;1;101,6;12,87
3608;1;39;2;35;12,88
3609;0;39;1;35,2;12,89
3610;0;43;1;52,4;12,89
3611;0;30;1;43,2;12,9
3612;1;31;1;18,4;12,9
3613;0;32;2;26,4;12,92
3614;0;47;2;161,9;12,92
3615;1;24;1;29,1;12,93
3616;1;26;2;26,1;12,93
3617;1;29;1;21,9;12,93
3618;0;33;2;61,9;12,94
3619;0;45;1;58;12,94
3620;0;48;2;72,2;12,94
3621;0;50;1;38,2;12,94
3622;0;25;2;35,2;12,95
3623;0;34;2;38,2;12,95
3624;1;24;1;20,7;12,96
3625;1;33;2;28,1;12,96
3626;0;36;1;34,4;12,96
3627;1;42;1;45;12,97
3628;0;44;1;111,2;12,97
3629;0;55;1;110,7;12,97
3630;0;41;2;20,8;12,98
3631;1;29;3;77,7;13,01
3632;0;35;1;20;13,02
3633;0;24;2;17,4;13,04
3634;0;32;1;34,1;13,04
3635;0;51;1;50,2;13,04
3636;1;36;2;33;13,05
3637;0;38;1;77,1;13,05
3638;0;53;1;110,3;13,05
3639;0;48;2;196,3;13,06
3640;1;20;2;19;13,07
3641;1;37;1;22,8;13,07
3642;0;21;2;19,1;13,08
3643;0;39;2;42,9;13,08
3644;0;42;1;45,2;13,08
3645;0;42;1;44,3;13,09
3646;0;44;2;40,1;13,09
3647;1;24;2;14,3;13,1
3648;0;31;3;35,9;13,1
3649;1;37;2;76,5;13,12
3650;0;54;2;54,2;13,12
3651;1;30;1;28,5;13,13
3652;1;28;3;32,5;13,14
3653;0;34;2;34,8;13,14
3654;0;41;1;79,3;13,15
3655;1;37;1;27,9;13,16
3656;0;25;1;14,7;13,17
3657;0;26;2;22,1;13,17
3658;0;28;1;16,2;13,17
3659;0;35;1;30,2;13,17
3660;1;43;1;58,4;13,19
3661;0;43;1;21,8;13,2
3662;0;45;2;111,2;13,2
3663;1;25;1;14,8;13,22
3664;1;26;2;26;13,22
3665;0;33;3;107,5;13,22
3666;0;35;1;51,2;13,22
3667;1;40;2;23,3;13,23
3668;0;45;1;32,7;13,23
3669;1;25;1;25,8;13,24
3670;0;44;1;28,9;13,24
3671;0;30;2;29,1;13,25
3672;0;38;1;72,2;13,25
3673;1;47;2;154,3;13,25
3674;0;45;1;18,7;13,27
3675;1;28;2;24,2;13,28
3676;0;32;2;31,5;13,29
3677;0;43;2;36,9;13,29
3678;1;23;1;30,1;13,3
3679;0;35;2;28,2;13,3
3680;0;32;1;24,2;13,31
3681;0;34;2;36,6;13,31
3682;0;25;1;19,9;13,32
3683;0;29;1;24,3;13,32
3684;1;26;2;33,5;13,33
3685;0;37;2;40,3;13,33
3686;1;27;2;60,4;13,34
3687;0;34;1;18,8;13,35
3688;0;42;2;47;13,35
3689;0;54;1;144,4;13,35
3690;0;34;1;23,6;13,36
3691;0;30;1;34,4;13,38
3692;0;38;2;78,9;13,38
3693;1;38;2;24,2;13,4
3694;0;26;1;21,9;13,41
3695;0;33;1;34,9;13,42
3696;1;54;2;45,4;13,42
3697;0;43;1;45,3;13,43
3698;1;28;1;49,1;13,44
3699;0;45;2;59,6;13,44
3700;1;48;2;17,4;13,44
3701;0;49;1;105;13,44
3702;1;40;2;60,3;13,45
3703;1;45;1;25,1;13,45
3704;1;26;2;15,6;13,46
3705;0;46;2;84,9;13,46
3706;0;29;1;32,7;13,47
3707;0;24;2;47,6;13,48
3708;0;35;2;69,7;13,49
3709;1;24;1;17,4;13,5
3710;0;34;2;54,2;13,5
3711;0;53;1;82,7;13,5
3712;0;29;2;34,7;13,51
3713;1;40;1;26,4;13,51
3714;1;31;3;27,8;13,52
3715;0;32;3;48,9;13,52
3716;0;40;2;140,1;13,52
3717;0;39;2;67,9;13,54
3718;1;30;2;73,8;13,55
3719;0;36;1;36,8;13,55
3720;1;37;1;17,5;13,55
3721;1;37;1;72,5;13,55
3722;0;28;1;38;13,56
3723;1;43;2;28,2;13,56
3724;0;28;1;32;13,57
3725;1;41;3;44;13,58
3726;0;41;3;70,4;13,58
3727;0;42;1;50;13,58
3728;0;29;1;32,7;13,59
3729;1;36;2;57,4;13,59
3730;0;40;1;70,8;13,6
3731;0;45;1;142,1;13,6
3732;0;41;1;34,4;13,62
3733;0;29;1;23,9;13,63
3734;0;38;2;41,5;13,63
3735;0;42;2;31,9;13,63
3736;0;31;1;16,9;13,64
3737;1;34;2;27,3;13,64
3738;0;35;1;32,6;13,64
3739;0;40;1;27,9;13,64
3740;0;46;1;96,2;13,64
3741;1;32;1;26,1;13,65
3742;1;36;1;28,4;13,65
3743;1;31;2;60;13,66
3744;0;34;2;26,1;13,66
3745;1;35;2;35,4;13,66
3746;0;37;1;50,7;13,66
3747;1;41;2;48,4;13,66
3748;1;25;1;18,7;13,68
3749;0;28;1;31,1;13,68
3750;0;37;1;46,6;13,68
3751;0;25;2;36,1;13,69
3752;0;37;1;57,3;13,69
3753;0;27;1;30;13,7
3754;0;33;1;28,4;13,7
3755;0;21;1;15;13,71
3756;0;31;2;22,6;13,71
3757;0;48;3;45,7;13,71
3758;1;35;2;26,2;13,72
3759;0;26;2;33,3;13,73
3760;0;31;2;30,4;13,74
3761;1;35;2;32,4;13,74
3762;0;43;2;189,2;13,74
3763;0;50;1;54,2;13,74
3764;0;36;1;27,7;13,75
3765;0;51;1;74;13,75
3766;0;53;1;228,6;13,75
3767;1;35;2;37,5;13,76
3768;0;44;1;113,8;13,76
3769;1;45;3;152,7;13,76
3770;0;49;1;52,4;13,76
3771;0;49;1;202;13,76
3772;1;30;2;24,5;13,77
3773;1;21;2;20,1;13,78
3774;0;44;1;27,5;13,79
3775;0;29;1;46,7;13,8
3776;0;31;1;33,8;13,8
3777;0;32;1;21,8;13,8
3778;0;33;2;30;13,8
3779;1;37;2;32,3;13,8
3780;0;43;1;119,9;13,8
3781;1;25;2;16,9;13,82
3782;0;29;1;40,7;13,85
3783;1;31;2;46;13,85
3784;1;40;2;33;13,85
3785;0;26;1;20,1;13,86
3786;0;38;1;22;13,86
3787;0;40;1;51,3;13,86
3788;0;43;1;18,9;13,86
3789;1;21;1;13;13,87
3790;0;33;2;33,6;13,87
3791;0;26;1;17,5;13,88
3792;0;39;1;37,4;13,88
3793;0;40;1;43,2;13,88
3794;0;22;1;25,1;13,89
3795;0;25;1;32,2;13,89
3796;0;34;3;19,4;13,89
3797;1;44;2;112,6;13,89
3798;1;44;1;24;13,9
3799;0;33;1;50;13,92
3800;0;21;1;12,5;13,93
3801;1;38;2;40,7;13,94
3802;1;32;3;45,7;13,95
3803;1;28;1;33,9;13,96
3804;0;31;2;21,8;13,96
3805;1;33;2;21,3;13,97
3806;0;43;2;53,8;13,97
3807;0;27;2;21,9;13,98
3808;1;33;2;110,4;13,98
3809;0;38;1;20,3;13,98
3810;0;42;2;21,7;13,98
3811;1;26;2;61;13,99
3812;1;38;2;96,9;13,99
3813;0;31;2;67,8;14
3814;1;32;1;28,5;14
3815;0;36;1;17,9;14,01
3816;0;29;2;49,4;14,02
3817;1;31;3;105;14,02
3818;0;26;1;20,8;14,03
3819;0;29;1;19;14,04
3820;1;30;1;30,8;14,05
3821;1;32;2;29,7;14,05
3822;0;31;1;32,2;14,07
3823;0;38;1;24,6;14,07
3824;0;40;3;25,7;14,07
3825;0;41;2;42;14,07
3826;1;24;2;29;14,08
3827;1;26;1;24,1;14,1
3828;1;28;1;24,9;14,1
3829;0;53;1;131;14,1
3830;0;33;2;29,9;14,13
3831;0;35;1;19,9;14,13
3832;1;23;3;45,8;14,15
3833;0;36;2;36,5;14,15
3834;1;41;1;42;14,15
3835;1;24;1;23,7;14,16
3836;0;31;1;18,1;14,17
3837;0;32;2;58,2;14,17
3838;1;38;3;96,7;14,17
3839;1;29;2;60;14,21
3840;0;30;1;39,1;14,22
3841;0;47;1;68,8;14,22
3842;1;33;2;57,1;14,23
3843;0;24;2;18,4;14,24
3844;0;25;1;20,5;14,24
3845;1;30;2;28,9;14,24
3846;0;29;1;19,8;14,26
3847;0;30;1;23,3;14,26
3848;1;31;3;27,7;14,27
3849;1;28;2;33;14,28
3850;0;24;1;22,3;14,29
3851;0;37;1;39,8;14,29
3852;0;39;1;33,7;14,29
3853;0;49;1;26,2;14,29
3854;0;26;2;45,5;14,3
3855;0;28;1;27,3;14,3
3856;0;25;1;15,4;14,31
3857;0;50;2;121,4;14,31
3858;0;44;1;49,7;14,32
3859;0;23;1;24;14,33
3860;0;24;1;28,1;14,33
3861;0;25;2;30,7;14,33
3862;1;41;2;17,4;14,33
3863;0;43;2;34,6;14,33
3864;1;47;2;54,3;14,33
3865;0;34;2;128,3;14,34
3866;1;47;1;125;14,34
3867;1;29;2;33,3;14,35
3868;0;31;1;35;14,35
3869;1;39;3;78;14,36
3870;1;26;1;18,3;14,37
3871;1;45;1;30;14,37
3872;0;32;1;38,4;14,38
3873;1;23;3;17,5;14,39
3874;0;29;1;20,3;14,39
3875;1;33;1;51,6;14,4
3876;0;33;1;26,9;14,4
3877;1;40;3;40,5;14,4
3878;0;42;1;46;14,4
3879;0;40;1;42,4;14,41
3880;1;30;2;69,9;14,42
3881;0;32;1;16,9;14,42
3882;1;39;2;49,1;14,42
3883;1;26;2;31,9;14,43
3884;1;30;1;20,2;14,43
3885;0;44;1;33,1;14,43
3886;1;47;3;172,6;14,44
3887;1;28;2;31,8;14,46
3888;0;44;2;27,8;14,46
3889;0;53;1;89,4;14,46
3890;0;29;2;27,6;14,47
3891;0;42;3;28;14,47
3892;1;50;1;41,5;14,47
3893;1;25;2;29,1;14,48
3894;0;39;1;45,6;14,48
3895;0;49;2;146,2;14,48
3896;0;24;1;15;14,49
3897;0;46;2;67,7;14,49
3898;0;41;1;24,7;14,51
3899;0;41;2;131,7;14,51
3900;0;46;1;91,7;14,51
3901;0;48;2;56,7;14,51
3902;0;46;3;65,3;14,52
3903;1;51;1;86,6;14,52
3904;0;34;1;24,2;14,53
3905;0;29;1;29;14,54
3906;0;38;2;46,8;14,54
3907;0;48;3;38,7;14,54
3908;1;32;2;66,8;14,55
3909;1;36;2;74,1;14,55
3910;0;37;2;58;14,55
3911;0;24;1;23,4;14,56
3912;1;31;2;28,4;14,56
3913;1;22;2;13,5;14,57
3914;0;24;1;16,5;14,58
3915;1;25;2;39,2;14,59
3916;1;31;2;41,2;14,59
3917;0;41;1;104,9;14,59
3918;0;35;2;30,9;14,6
3919;0;37;1;51,1;14,61
3920;1;23;1;19,1;14,62
3921;0;41;1;30,4;14,62
3922;1;27;1;28,8;14,63
3923;0;42;1;69,8;14,64
3924;0;31;1;18,9;14,65
3925;1;43;1;85,8;14,65
3926;0;44;1;19,3;14,65
3927;1;27;2;24,4;14,66
3928;1;34;1;21,8;14,66
3929;1;21;2;23,9;14,68
3930;0;40;1;53,8;14,68
3931;1;36;2;38,4;14,69
3932;1;20;1;22,3;14,71
3933;0;22;2;17,5;14,72
3934;1;40;2;218,7;14,72
3935;1;28;2;41,3;14,73
3936;0;30;1;31,4;14,73
3937;1;33;2;33,2;14,74
3938;0;51;1;134,7;14,75
3939;1;23;2;26,4;14,76
3940;0;23;1;18,5;14,76
3941;1;26;2;38,2;14,76
3942;0;38;1;28,3;14,77
3943;1;31;1;22,1;14,78
3944;1;36;1;32,6;14,78
3945;1;23;1;15,9;14,79
3946;0;30;1;35,6;14,79
3947;0;32;1;34,6;14,79
3948;1;39;2;53,4;14,79
3949;0;41;3;117,2;14,79
3950;1;21;2;14,1;14,8
3951;1;51;1;35,4;14,8
3952;0;23;2;17,4;14,81
3953;0;38;1;43;14,81
3954;0;45;2;50,3;14,82
3955;0;28;1;14,1;14,83
3956;1;29;2;21,5;14,84
3957;0;36;2;60;14,84
3958;1;46;1;21,9;14,84
3959;0;27;1;28,7;14,85
3960;0;54;1;42,6;14,85
3961;1;21;1;16,4;14,87
3962;0;31;1;25,5;14,87
3963;1;37;2;31,6;14,89
3964;0;27;1;27,5;14,9
3965;0;37;1;46,1;14,9
3966;1;33;1;33,7;14,93
3967;0;38;3;65,3;14,94
3968;0;36;1;33,3;14,96
3969;0;38;1;33,4;14,96
3970;0;23;2;22,5;14,99
3971;0;31;3;47,4;14,99
3972;0;47;3;64;14,99
3973;1;31;1;23,6;15
3974;0;37;1;52,7;15
3975;0;26;1;31;15,01
3976;0;37;1;67;15,01
3977;1;23;2;28;15,02
3978;1;31;1;41,7;15,02
3979;0;33;1;35,3;15,02
3980;1;34;1;16,3;15,02
3981;0;34;1;40,8;15,04
3982;0;51;1;67,7;15,04
3983;0;25;1;22,5;15,06
3984;0;39;2;77,3;15,06
3985;0;39;3;55;15,06
3986;0;42;1;58,8;15,06
3987;1;28;2;23,7;15,07
3988;1;30;2;38,9;15,07
3989;0;51;2;133;15,07
3990;0;31;1;31,8;15,08
3991;0;30;1;22,5;15,09
3992;0;36;2;69,1;15,09
3993;1;39;2;25,3;15,1
3994;0;32;2;43,3;15,11
3995;1;43;2;49;15,11
3996;0;28;1;27,7;15,12
3997;1;32;1;20;15,12
3998;0;39;1;42,2;15,12
3999;0;48;1;64,6;15,12
4000;0;49;2;96,6;15,12
4001;0;34;1;56,4;15,13
4002;1;37;2;34,6;15,13
4003;0;40;3;53,2;15,13
4004;0;32;3;23,6;15,15
4005;1;45;2;93,5;15,16
4006;1;24;2;34,7;15,17
4007;0;31;1;42,4;15,17
4008;0;43;2;28,6;15,18
4009;0;35;3;35,4;15,19
4010;0;42;1;81,6;15,19
4011;1;22;1;16,2;15,2
4012;0;31;2;40,5;15,2
4013;1;38;3;68,5;15,2
4014;0;24;2;21,7;15,21
4015;1;36;3;84,6;15,21
4016;0;23;1;19,1;15,22
4017;1;21;2;26,3;15,23
4018;0;37;2;74,4;15,23
4019;0;38;1;39,9;15,25
4020;0;34;2;53,4;15,27
4021;1;24;2;31,8;15,28
4022;0;33;1;23;15,29
4023;0;37;1;24,1;15,29
4024;1;34;2;39,9;15,3
4025;0;35;1;78;15,3
4026;1;20;2;18,3;15,31
4027;0;42;2;28,3;15,31
4028;0;28;3;28,8;15,33
4029;1;29;3;34,3;15,33
4030;1;24;3;13,3;15,35
4031;1;30;2;44;15,35
4032;0;51;2;33,4;15,35
4033;0;24;2;20,1;15,36
4034;0;34;3;41,7;15,36
4035;1;30;2;37,9;15,37
4036;1;31;2;14,8;15,38
4037;1;26;2;36,2;15,4
4038;0;39;1;64,2;15,4
4039;1;30;2;47,1;15,41
4040;1;32;2;40,5;15,41
4041;0;35;2;86,1;15,41
4042;0;24;1;30,7;15,42
4043;1;29;2;25,1;15,43
4044;0;35;1;25,3;15,43
4045;0;47;1;35,6;15,45
4046;0;34;1;43;15,46
4047;1;24;3;27,9;15,47
4048;0;41;1;27,3;15,47
4049;1;34;1;30;15,48
4050;1;40;2;26,5;15,48
4051;0;36;1;26,3;15,49
4052;0;26;1;29;15,5
4053;1;37;1;28,3;15,5
4054;1;30;2;28,4;15,51
4055;0;33;2;30,1;15,51
4056;0;38;2;43;15,51
4057;0;26;1;19,7;15,52
4058;1;43;2;26,4;15,52
4059;0;23;2;21;15,53
4060;0;27;1;15,2;15,53
4061;1;30;2;49,2;15,54
4062;0;40;1;53,6;15,54
4063;0;48;1;88,8;15,54
4064;0;26;2;19;15,55
4065;1;54;1;30,7;15,56
4066;1;30;1;36,9;15,58
4067;0;30;1;31,5;15,58
4068;1;43;2;18,6;15,58
4069;0;29;1;21,1;15,59
4070;0;32;1;30,9;15,6
4071;1;38;2;73,9;15,62
4072;1;35;2;57,1;15,63
4073;0;45;2;48,7;15,65
4074;1;30;2;25,4;15,66
4075;1;35;1;21;15,67
4076;1;38;2;76,8;15,67
4077;1;42;2;47,1;15,67
4078;1;35;1;25,8;15,68
4079;1;31;1;32,3;15,7
4080;0;50;3;225,9;15,7
4081;0;38;2;101;15,71
4082;0;46;1;77,3;15,71
4083;1;26;1;27,1;15,72
4084;1;39;1;53;15,72
4085;1;43;2;217,2;15,72
4086;0;24;2;25,5;15,73
4087;0;42;3;33,6;15,73
4088;0;44;1;84;15,74
4089;0;25;2;19;15,75
4090;1;28;1;39,8;15,75
4091;1;34;1;21,4;15,76
4092;0;36;1;42,4;15,76
4093;0;24;1;27;15,78
4094;0;38;2;54,3;15,78
4095;0;44;1;175,5;15,78
4096;1;26;3;22,3;15,79
4097;0;30;1;29,4;15,81
4098;0;26;1;36,4;15,82
4099;0;30;2;24,4;15,82
4100;0;34;1;47,8;15,82
4101;0;36;2;143,1;15,82
4102;1;46;3;100,1;15,82
4103;0;48;2;55,9;15,83
4104;1;40;1;35,2;15,84
4105;0;35;1;57,6;15,85
4106;0;37;2;56,5;15,86
4107;1;39;2;23,9;15,86
4108;0;57;1;25,6;15,86
4109;1;25;1;17,5;15,87
4110;1;32;2;19,1;15,87
4111;0;34;1;31;15,87
4112;1;41;2;57,1;15,89
4113;0;50;2;68,1;15,9
4114;0;35;1;48,7;15,91
4115;0;41;2;72,6;15,91
4116;0;26;2;59,8;15,92
4117;0;39;1;97,9;15,93
4118;0;43;1;108,3;15,96
4119;1;24;2;19,6;15,97
4120;1;22;2;27,5;15,98
4121;1;26;2;14,1;15,99
4122;0;26;2;31,5;16
4123;0;27;1;36,5;16,01
4124;0;29;2;32,9;16,01
4125;0;36;2;70,3;16,01
4126;0;33;1;42;16,05
4127;0;49;1;132,9;16,05
4128;1;21;1;14,9;16,06
4129;0;34;1;24,9;16,06
4130;0;47;3;56,6;16,06
4131;0;39;2;29,8;16,07
4132;1;37;1;19,3;16,08
4133;0;26;2;36,7;16,09
4134;1;30;3;31,9;16,09
4135;0;31;1;36,6;16,1
4136;0;40;2;71,4;16,1
4137;1;50;2;151,2;16,1
4138;0;37;2;71;16,11
4139;0;54;2;193,7;16,11
4140;1;42;2;39,6;16,12
4141;0;45;1;35;16,12
4142;1;46;2;221,3;16,12
4143;1;39;2;42;16,13
4144;0;28;2;26;16,14
4145;1;42;1;182,9;16,14
4146;1;27;1;22,4;16,15
4147;0;33;1;36,5;16,15
4148;1;38;3;229,6;16,17
4149;0;45;2;50,9;16,17
4150;0;48;2;20;16,18
4151;1;32;1;27,4;16,19
4152;0;47;1;90,7;16,19
4153;0;31;2;16,4;16,2
4154;0;44;1;24;16,21
4155;0;31;1;37,5;16,22
4156;0;39;2;60,8;16,22
4157;0;45;1;29,4;16,22
4158;0;53;1;175,4;16,22
4159;0;26;1;19,8;16,23
4160;0;40;1;74,9;16,23
4161;1;45;1;26,2;16,25
4162;1;31;2;25,6;16,28
4163;0;30;1;28,7;16,3
4164;1;27;1;15,8;16,32
4165;0;21;1;21;16,33
4166;0;28;2;42,7;16,33
4167;0;43;2;31,6;16,33
4168;0;34;1;34,6;16,34
4169;0;27;2;35,8;16,38
4170;0;36;2;80,5;16,38
4171;0;37;2;67,3;16,38
4172;1;41;3;41,1;16,38
4173;1;26;1;20,2;16,39
4174;0;33;2;46;16,39
4175;0;39;1;33,4;16,39
4176;1;40;1;37,5;16,39
4177;1;23;1;21,4;16,4
4178;1;27;2;27,9;16,4
4179;1;36;2;33;16,4
4180;0;38;1;34,3;16,4
4181;0;33;2;46,6;16,41
4182;1;35;2;38,8;16,41
4183;0;27;1;27,3;16,43
4184;0;36;1;18,5;16,43
4185;0;50;2;34,8;16,43
4186;1;25;2;26,4;16,44
4187;0;28;1;25;16,44
4188;0;44;1;29,5;16,44
4189;1;31;1;65,7;16,45
4190;1;25;2;29;16,46
4191;1;32;3;54,7;16,46
4192;0;46;2;58,1;16,47
4193;0;22;1;24,8;16,48
4194;0;48;1;74,9;16,48
4195;0;29;2;21,2;16,49
4196;1;36;1;19,3;16,5
4197;1;33;2;55,3;16,53
4198;1;46;1;77,8;16,53
4199;0;43;2;43;16,54
4200;1;22;3;36,2;16,56
4201;1;23;1;14,5;16,57
4202;0;34;1;48,5;16,58
4203;1;28;1;26,1;16,6
4204;0;28;1;18,6;16,6
4205;1;33;2;53,4;16,61
4206;0;34;1;31,2;16,61
4207;0;24;2;32,8;16,63
4208;1;41;2;84,1;16,63
4209;1;25;1;20,8;16,64
4210;0;43;1;31,9;16,64
4211;1;25;1;50,2;16,66
4212;0;50;1;43,5;16,66
4213;0;34;1;25;16,69
4214;0;36;1;23,2;16,69
4215;0;33;1;28,1;16,7
4216;1;38;2;34,4;16,7
4217;0;37;1;25,9;16,71
4218;0;43;1;26,6;16,71
4219;0;43;1;65,2;16,71
4220;0;32;1;29,1;16,73
4221;1;46;3;44,9;16,73
4222;0;29;1;36,5;16,75
4223;0;34;2;37,1;16,75
4224;1;26;1;28,5;16,76
4225;1;40;2;24,6;16,77
4226;1;25;1;35,8;16,78
4227;1;29;1;14,7;16,78
4228;1;30;1;30,7;16,78
4229;1;37;2;97,6;16,79
4230;1;36;3;64,9;16,8
4231;0;36;1;43,8;16,81
